Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
51,20.71,18.61,,,15,Breannabury,2819,Two Year,United States,7781-QRLYA,Stayed,0,0,Male,0,,"33.248055, -116.460151",33.248055,-116.460151,1,27.85,0,0,9,Offer E,0,0,0,1,Credit Card,0,35962,0,Q4,1,1,0,California,0,0,0,14,362.18,0.0,238.31,0.0,600.49,0,0,90050,0
36,0.0,3.39,,,53,Burnettville,3762,Two Year,United States,2242-TAMOW,Joined,0,1,Male,1,Fiber Optic,"34.580922, -119.711803",34.580922,-119.711803,1,69.54,0,0,0,Offer A,0,1,1,0,Bank Withdrawal,0,99600,0,Q4,1,3,0,California,1,0,1,57,4250.87,45.45,201.18,41.65,4455.85,0,1,95356,0
21,19.83,0.0,,,9,Silvamouth,3899,Month-to-Month,United States,6556-MCQPT,Joined,0,1,Female,1,Fiber Optic,"41.116951, -123.874319",41.116951,-123.874319,0,48.33,0,0,0,Offer A,1,0,0,0,Credit Card,0,29788,1,Q4,0,1,0,California,0,0,1,31,1609.46,0.0,0.0,0.0,1609.46,1,0,94557,0
50,19.58,8.19,,,64,Sandersshire,3598,Two Year,United States,3211-NSBFZ,Joined,0,0,Male,1,Fiber Optic,"38.877681, -118.716867",38.877681,-118.716867,1,33.75,1,0,2,Offer D,0,0,0,0,Bank Withdrawal,1,78488,1,Q4,1,1,0,California,0,0,1,46,1623.96,0.0,382.83,0.0,2006.79,0,1,92705,0
53,57.84,5.31,Dissatisfaction,Don't know,75,Mccarthyview,2601,Two Year,United States,7722-ILPFV,Churned,0,0,Female,0,,"39.333388, -115.684184",39.333388,-115.684184,0,53.64,1,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,87113,0,Q4,1,1,0,California,0,0,0,28,1506.01,0.0,137.31,0.0,1643.32,0,0,93995,1
18,18.82,30.46,Dissatisfaction,Extra data charges,86,New Jacqueline,3489,One Year,United States,9393-MTZZM,Churned,0,0,Male,1,Fiber Optic,"34.561852, -121.235067",34.561852,-121.235067,0,79.36,1,0,0,Offer C,0,1,0,1,Credit Card,1,45607,1,Q4,0,3,0,California,0,1,0,1,82.62,0.0,29.44,0.0,112.06,1,1,96039,1
35,47.29,47.36,,,14,Gonzalezhaven,5269,Month-to-Month,United States,879-LQFCX,Joined,1,0,Female,0,,"38.09491, -118.976619",38.09491,-118.976619,1,42.45,0,1,9,Offer D,0,0,1,1,Bank Withdrawal,0,5095,0,Q4,1,2,0,California,0,0,0,57,2194.22,0.0,2948.76,0.0,5142.98,0,0,92877,0
35,10.71,2.12,,,46,Port Lauraburgh,2321,One Year,United States,9253-LBUVT,Joined,0,0,Male,0,,"41.680142, -123.757353",41.680142,-123.757353,1,10.65,0,0,0,Offer E,0,0,0,1,Credit Card,0,14132,0,Q4,0,5,0,California,0,0,0,70,724.08,0.0,149.23,0.0,873.3100000000001,0,0,90405,0
32,37.77,28.92,,,19,East Michelleton,3738,Two Year,United States,5552-OEMKY,Stayed,1,0,Male,1,Fiber Optic,"37.144284, -119.465438",37.144284,-119.465438,1,53.29,1,1,7,,1,0,1,0,Credit Card,1,662,0,Q4,1,2,0,California,0,1,1,38,2123.03,0.0,1176.79,0.0,3299.82,0,1,93502,0
57,20.39,0.0,Attitude,Competitor had better devices,70,Hernandezport,4388,One Year,United States,591-QAXFI,Churned,0,0,Male,0,,"34.850308, -123.034947",34.850308,-123.034947,0,22.96,0,0,5,Offer B,0,0,0,0,Bank Withdrawal,1,94544,0,Q4,1,1,0,California,0,0,0,20,431.94,0.0,0.0,0.0,431.94,0,0,91239,1
39,18.4,40.59,,,7,New Jeremiah,6372,Month-to-Month,United States,1188-EKJVR,Joined,0,1,Male,1,Fiber Optic,"41.832517, -118.576774",41.832517,-118.576774,1,71.54,0,0,9,Offer B,0,1,1,1,Mailed Check,1,87288,0,Q4,1,2,0,California,1,0,1,25,1938.1,0.0,943.49,0.0,2881.59,0,0,90212,0
42,8.43,0.0,,,35,Wallermouth,3256,Month-to-Month,United States,6352-JDZKI,Stayed,2,0,Male,0,,"38.37644, -123.202058",38.37644,-123.202058,0,59.18,1,2,3,Offer C,0,0,0,1,Bank Withdrawal,1,36393,0,Q4,1,3,0,California,0,0,0,66,4014.66,0.0,0.0,0.0,4014.66,0,0,93766,0
56,0.0,6.17,,,45,Louisport,5456,Month-to-Month,United States,7950-VLJCS,Joined,0,0,Female,0,,"41.003915, -119.157502",41.003915,-119.157502,1,18.2,0,0,7,Offer B,0,0,1,0,Bank Withdrawal,1,62249,0,Q4,1,5,0,California,0,0,0,1,16.86,0.0,5.66,0.0,22.52,0,0,90105,0
63,0.0,10.09,Other,Lack of self-service on Website,71,Romanville,3975,Two Year,United States,3682-CAZDM,Churned,1,0,Male,0,,"34.652906, -121.265417",34.652906,-121.265417,0,77.65,1,1,4,,0,0,0,0,Credit Card,1,85069,0,Q4,1,4,0,California,0,0,0,27,1923.73,0.0,249.42,0.0,2173.15,0,0,94973,1
53,33.2,8.47,Attitude,Price too high,68,Jonesport,4534,Two Year,United States,8573-XQEDQ,Churned,0,1,Male,1,DSL,"33.319528, -120.134727",33.319528,-120.134727,1,84.12,0,0,0,,1,1,0,1,Mailed Check,0,43267,0,Q4,0,3,0,California,0,0,0,1,76.07,0.0,7.9,0.0,83.97,0,0,94705,1
62,15.7,26.78,,,12,Jenningston,2097,Month-to-Month,United States,5326-SWJBB,Stayed,2,0,Male,0,,"33.970875, -120.408965",33.970875,-120.408965,1,71.51,1,2,6,Offer E,0,0,0,1,Bank Withdrawal,1,73798,0,Q4,1,3,0,California,0,0,0,50,3230.49,0.0,1285.19,0.0,4515.68,0,0,91967,0
67,0.0,42.63,,,57,East Jesus,4525,Month-to-Month,United States,3035-PSRHZ,Stayed,0,0,Male,1,Cable,"37.580189, -118.574401",37.580189,-118.574401,0,49.05,0,0,0,Offer D,1,0,1,1,Bank Withdrawal,0,18217,1,Q4,0,4,1,California,0,0,1,60,3019.86,0.0,2524.71,0.0,5544.57,0,1,94922,0
28,39.6,45.23,,,34,Derekshire,3194,Month-to-Month,United States,9667-NGQKR,Stayed,0,0,Male,0,,"36.281096, -114.801494",36.281096,-114.801494,1,14.95,1,0,0,Offer A,0,0,0,1,Bank Withdrawal,1,35812,0,Q4,0,5,0,California,0,0,0,8,117.64,0.0,354.81,0.0,472.45,1,0,93416,0
63,13.73,47.93,,,55,Lake Jeffreystad,4681,Month-to-Month,United States,3555-QABDL,Joined,0,1,Male,1,Cable,"33.029103, -121.094588",33.029103,-121.094588,0,83.47,1,0,0,Offer A,0,1,1,1,Bank Withdrawal,1,53057,1,Q4,0,4,0,California,0,1,1,62,5683.17,0.0,3088.45,0.0,8771.619999999999,0,0,93020,0
47,17.25,40.05,Competitor,Competitor offered higher download speeds,91,Heatherville,3171,Month-to-Month,United States,9466-BJZTB,Churned,0,0,Female,1,Fiber Optic,"38.225093, -121.459248",38.225093,-121.459248,0,96.5,0,0,5,Offer D,1,0,0,0,Bank Withdrawal,0,62136,0,Q4,1,1,0,California,0,1,1,59,5811.84,73.71,2184.4,24.42,8045.53,0,0,91461,1
39,12.83,19.5,,,21,Amberberg,5553,Two Year,United States,1506-GAXRF,Joined,0,0,Female,1,Fiber Optic,"39.372153, -115.821338",39.372153,-115.821338,1,95.47,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,70417,0,Q4,1,2,0,California,0,1,1,13,1239.98,65.42,260.53,0.0,1565.93,0,1,93651,0
62,47.48,20.01,,,45,South Amy,4385,Two Year,United States,8666-KBYSS,Stayed,0,0,Male,0,,"38.206964, -116.06083",38.206964,-116.06083,0,13.76,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,0,1572,0,Q4,0,2,0,California,0,0,0,52,750.02,27.94,995.36,0.0,1773.3200000000002,0,0,95185,0
51,30.06,0.0,,,14,Mitchellside,5090,Month-to-Month,United States,363-USGXK,Joined,2,0,Female,0,,"38.389227, -116.399469",38.389227,-116.399469,0,25.25,0,2,0,,0,0,1,1,Credit Card,1,2945,0,Q4,0,1,0,California,0,0,0,66,1572.4,81.61,0.0,0.0,1654.01,0,0,90664,0
36,37.48,41.82,,,33,South Mark,6388,Month-to-Month,United States,1473-QTIGN,Joined,2,0,Male,1,DSL,"41.134996, -123.015454",41.134996,-123.015454,1,73.74,0,2,0,Offer C,1,1,1,0,Bank Withdrawal,0,44828,1,Q4,0,3,0,California,0,1,1,22,1468.64,0.0,947.78,0.0,2416.42,0,0,94320,0
41,16.58,45.79,,,64,Hollytown,4042,Month-to-Month,United States,479-HOUDB,Stayed,0,0,Male,0,,"35.58368, -118.055399",35.58368,-118.055399,0,44.58,0,0,0,Offer B,0,0,1,0,Credit Card,0,7873,0,Q4,0,1,0,California,0,0,0,1,45.18,89.88,41.4,0.0,176.45999999999998,0,0,94317,0
39,57.91,19.34,,,44,Christopherstad,4750,Two Year,United States,4593-GALAL,Stayed,0,0,Male,0,,"38.565299, -123.65441",38.565299,-123.65441,0,32.32,0,0,0,Offer B,0,0,0,0,Credit Card,1,42915,0,Q4,0,4,0,California,0,0,0,38,1282.07,0.0,792.61,0.0,2074.68,0,0,93762,0
53,0.0,36.61,Dissatisfaction,Competitor made better offer,88,Lake Ericamouth,6276,Two Year,United States,1052-BEBMX,Churned,0,0,Female,0,,"38.586337, -119.263862",38.586337,-119.263862,1,63.04,0,0,0,Offer C,0,0,0,0,Bank Withdrawal,0,5880,0,Q4,0,4,0,California,0,0,0,35,2014.79,0.0,1231.78,0.0,3246.5699999999997,0,0,95826,1
52,9.39,0.0,,,42,Robinsonside,5177,Two Year,United States,6014-QYRKL,Joined,0,0,Female,1,Fiber Optic,"37.105973, -118.225793",37.105973,-118.225793,1,88.67,1,0,6,Offer B,1,1,1,1,Bank Withdrawal,1,79387,1,Q4,1,1,0,California,1,1,0,81,7205.04,0.0,0.0,34.51,7170.53,0,1,94677,0
52,39.96,43.96,,,9,West Tony,3601,Two Year,United States,6382-RWOYN,Joined,2,0,Male,0,,"41.7926, -114.642941",41.7926,-114.642941,0,88.26,0,2,0,Offer E,0,0,0,0,Credit Card,1,85190,0,Q4,0,4,0,California,0,0,0,48,4048.75,0.0,1919.65,0.0,5968.4,0,0,91044,0
66,42.57,0.0,,,61,Brookehaven,2084,One Year,United States,9357-DZDCT,Joined,0,0,Male,1,DSL,"38.092279, -114.305364",38.092279,-114.305364,1,86.42,1,0,0,,0,0,1,0,Bank Withdrawal,1,20240,0,Q4,0,3,1,California,1,1,1,40,3420.83,11.49,0.0,0.0,3432.3199999999997,0,1,93052,0
60,44.62,49.01,,,54,Holtfurt,3397,Two Year,United States,6408-STNDD,Joined,0,1,Female,1,DSL,"38.855142, -120.900973",38.855142,-120.900973,1,98.21,0,0,9,Offer B,1,1,1,0,Credit Card,0,46530,1,Q4,1,2,0,California,0,1,0,97,9115.29,0.0,5080.18,4.77,14190.7,0,1,94128,0
45,26.42,45.09,Attitude,Attitude of service provider,80,Port Laurafurt,4456,Month-to-Month,United States,5418-OYIPF,Churned,0,0,Male,0,,"40.563272, -119.279013",40.563272,-119.279013,0,82.2,1,0,0,Offer B,0,0,0,1,Bank Withdrawal,1,47769,0,Q4,0,5,0,California,0,0,0,41,3327.97,0.0,1743.32,5.46,5065.83,0,0,92096,1
54,0.0,46.41,,,38,Jasminebury,4595,Month-to-Month,United States,1432-GYUZN,Joined,0,0,Female,0,,"41.252946, -120.262153",41.252946,-120.262153,0,96.8,0,0,0,,0,0,1,0,Bank Withdrawal,0,3648,0,Q4,1,3,0,California,0,0,0,24,2468.02,0.0,1019.72,0.0,3487.74,0,0,93548,0
18,14.44,48.64,,,46,Joshualand,2232,One Year,United States,7727-IZOFC,Joined,3,0,Female,0,,"40.771065, -123.291069",40.771065,-123.291069,1,52.33,0,3,0,Offer C,0,0,1,1,Bank Withdrawal,0,18974,0,Q4,0,4,0,California,0,0,0,40,2152.29,0.0,2029.72,0.0,4182.01,1,0,92203,0
53,18.96,0.0,Price,Moved,70,Drakeland,4278,One Year,United States,8637-IJOEJ,Churned,0,0,Female,0,,"39.821606, -116.989085",39.821606,-116.989085,0,68.27,0,0,0,Offer B,0,0,1,1,Bank Withdrawal,1,49046,0,Q4,0,1,0,California,0,0,0,13,850.42,0.0,0.0,0.0,850.42,0,0,90906,1
43,16.57,0.0,,,32,Port Thomas,4781,One Year,United States,6085-FDKOV,Joined,2,0,Female,0,,"40.282729, -115.427553",40.282729,-115.427553,0,79.72,0,2,9,,0,0,1,0,Bank Withdrawal,1,15882,0,Q4,1,5,0,California,0,0,0,23,1740.99,0.0,0.0,12.6,1728.39,0,0,90093,0
57,11.48,9.13,,,29,West Sara,3465,One Year,United States,909-XGFKW,Joined,0,0,Female,1,Fiber Optic,"35.658822, -124.22248",35.658822,-124.22248,0,83.25,0,0,0,Offer B,1,1,0,1,Mailed Check,0,93473,1,Q4,0,4,0,California,1,0,0,45,4088.64,0.0,438.9,0.0,4527.54,0,1,90426,0
37,18.96,46.0,,,64,Andrewmouth,4078,Month-to-Month,United States,3267-SOMQM,Joined,1,0,Female,1,Cable,"38.862525, -120.330037",38.862525,-120.330037,1,11.07,1,1,0,Offer B,0,0,0,1,Credit Card,1,84558,1,Q4,0,5,0,California,0,1,1,36,394.82,0.0,1686.22,0.0,2081.04,0,1,94931,0
30,0.0,9.45,Other,Long distance charges,66,West Lynn,2620,Two Year,United States,6032-QGXNH,Churned,0,1,Female,1,Fiber Optic,"34.407073, -114.699676",34.407073,-114.699676,1,30.48,0,0,7,Offer C,0,1,0,0,Bank Withdrawal,1,24751,1,Q4,1,1,0,California,1,0,0,24,753.38,59.27,224.51,27.55,1009.6100000000001,0,0,90960,1
47,0.0,34.92,,,31,Lake Keithville,2075,Two Year,United States,3750-UZVGE,Joined,0,0,Female,1,Fiber Optic,"39.151544, -114.799469",39.151544,-114.799469,0,94.03,0,0,0,Offer E,0,0,1,0,Credit Card,0,94144,0,Q4,0,1,0,California,0,1,1,52,4659.08,0.0,1920.05,0.0,6579.13,0,1,95638,0
51,0.0,1.27,,,63,Hopkinsfort,5212,Month-to-Month,United States,9097-WXZQK,Joined,1,0,Female,0,,"38.862138, -121.50201",38.862138,-121.50201,0,60.57,0,1,3,Offer C,0,0,1,1,Bank Withdrawal,0,79234,0,Q4,1,3,0,California,0,0,0,55,3660.8,24.32,65.85,0.0,3750.9700000000003,0,0,93933,0
59,17.97,13.39,,,24,Lake Amanda,5444,Two Year,United States,2495-WNDZM,Joined,0,0,Male,0,,"35.180562, -117.155535",35.180562,-117.155535,0,98.55,0,0,1,Offer A,0,0,0,1,Credit Card,0,80413,0,Q4,1,4,0,California,0,0,0,24,2290.54,0.0,314.83,0.0,2605.37,0,0,93988,0
55,0.0,7.89,Dissatisfaction,Limited range of services,70,Jeffreyfort,5741,Two Year,United States,4108-EDSUM,Churned,1,0,Female,0,,"37.605836, -116.556876",37.605836,-116.556876,1,24.69,1,1,0,Offer A,0,0,1,0,Bank Withdrawal,1,81108,0,Q4,0,5,0,California,0,0,0,55,1470.53,0.0,472.07,0.0,1942.6,0,0,92311,1
32,56.52,27.21,,,15,West Christopher,2022,Two Year,United States,1230-DTWAU,Stayed,0,0,Male,0,,"35.520318, -116.481506",35.520318,-116.481506,1,61.94,0,0,10,Offer A,0,0,0,0,Bank Withdrawal,0,76523,0,Q4,1,1,0,California,0,0,0,45,2661.5,0.0,1315.82,0.0,3977.3199999999997,0,0,94031,0
51,34.99,0.0,,,40,Dixonmouth,3151,Month-to-Month,United States,217-IGPTZ,Joined,0,0,Male,0,,"39.664645, -114.894923",39.664645,-114.894923,0,13.34,1,0,8,,0,0,0,0,Bank Withdrawal,1,85573,0,Q4,1,5,0,California,0,0,0,23,289.36,0.0,0.0,0.0,289.36,0,0,93277,0
59,46.8,34.81,,,57,Millerton,2722,Month-to-Month,United States,8364-MLOCA,Joined,0,0,Female,1,Fiber Optic,"38.207999, -122.603607",38.207999,-122.603607,1,123.62,0,0,2,Offer B,0,0,0,0,Bank Withdrawal,0,50479,1,Q4,1,3,0,California,0,0,0,1,124.31,0.0,35.5,0.0,159.81,0,0,95611,0
73,32.62,15.04,Price,Competitor offered more data,82,West Molly,6428,One Year,United States,6529-RBZFH,Churned,0,0,Female,0,,"38.963124, -116.487165",38.963124,-116.487165,1,40.84,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,87450,0,Q4,0,5,1,California,0,0,0,64,2818.2,11.39,945.01,17.64,3756.96,0,0,95921,1
74,39.51,1.03,Competitor,Competitor had better devices,92,South Meagan,4162,Month-to-Month,United States,4020-TAVBE,Churned,3,0,Female,0,,"41.788501, -115.079352",41.788501,-115.079352,1,61.0,0,3,0,Offer B,0,0,0,0,Bank Withdrawal,0,8860,0,Q4,0,2,1,California,0,0,0,1,64.17,0.0,1.05,0.0,65.22,0,0,91910,1
77,15.38,0.0,,,14,South Mark,5531,Month-to-Month,United States,1958-TIQRR,Stayed,0,0,Male,0,,"33.976444, -120.65615",33.976444,-120.65615,1,88.18,0,0,6,Offer E,0,0,0,1,Bank Withdrawal,0,22027,0,Q4,1,3,1,California,0,0,0,15,1202.93,0.0,0.0,10.94,1191.99,0,0,92107,0
42,11.64,0.0,,,52,Ericton,2805,Month-to-Month,United States,4174-BNFMS,Joined,0,0,Female,0,,"41.864876, -114.980757",41.864876,-114.980757,1,46.59,0,0,2,Offer D,0,0,0,0,Bank Withdrawal,0,56107,0,Q4,1,5,0,California,0,0,0,33,1661.16,0.0,0.0,0.0,1661.16,0,0,93908,0
57,43.27,26.7,,,26,Walkerchester,6262,One Year,United States,2610-XFEIJ,Joined,0,0,Female,0,,"40.529909, -116.520624",40.529909,-116.520624,1,25.83,0,0,0,Offer C,0,0,1,1,Bank Withdrawal,0,55932,0,Q4,0,3,0,California,0,0,0,44,1151.43,0.0,1072.6,0.0,2224.0299999999997,0,0,92821,0
18,9.74,44.53,,,30,Ashleymouth,6182,Two Year,United States,2595-KGHYI,Stayed,0,1,Female,1,DSL,"39.563792, -123.502626",39.563792,-123.502626,0,84.31,0,0,0,Offer B,1,1,0,0,Credit Card,0,13155,1,Q4,0,2,0,California,1,0,1,22,1951.77,0.72,936.65,0.0,2889.14,1,1,92658,0
19,12.95,0.0,,,64,Amandashire,5543,Month-to-Month,United States,1529-WOMYP,Joined,1,0,Male,0,,"33.069406, -121.771773",33.069406,-121.771773,0,114.52,0,1,0,Offer E,0,0,1,1,Bank Withdrawal,1,48432,0,Q4,0,5,0,California,0,0,0,31,3892.44,0.0,0.0,0.0,3892.44,1,0,92979,0
71,0.0,0.0,,,45,East Sherritown,4787,Month-to-Month,United States,6902-ZRGUU,Joined,2,1,Male,1,DSL,"41.686029, -120.910277",41.686029,-120.910277,0,41.68,0,2,1,Offer E,1,0,1,0,Mailed Check,0,46033,0,Q4,1,5,1,California,1,1,0,71,2796.66,18.26,0.0,0.0,2814.92,0,0,90285,0
34,89.85,0.0,,,45,South Travis,3074,Month-to-Month,United States,4098-IGEDZ,Stayed,0,1,Male,1,Fiber Optic,"34.984166, -117.781891",34.984166,-117.781891,0,53.79,0,0,0,Offer B,0,0,1,0,Credit Card,0,99678,1,Q4,0,2,0,California,0,1,1,58,3268.23,65.91,0.0,0.0,3334.14,0,1,95017,0
62,0.0,8.39,Dissatisfaction,Limited range of services,68,New Michaelborough,5027,Month-to-Month,United States,6494-WOUXX,Churned,0,0,Male,0,,"34.434553, -115.811521",34.434553,-115.811521,0,10.0,0,0,0,Offer D,0,0,1,1,Bank Withdrawal,0,34290,0,Q4,0,1,0,California,0,0,0,18,165.11,0.0,140.19,0.0,305.3,0,0,90277,1
40,6.12,36.91,,,37,New Alison,2028,Month-to-Month,United States,7924-GHPVM,Joined,2,0,Female,0,,"36.843307, -122.715275",36.843307,-122.715275,0,57.34,0,2,9,Offer A,0,0,0,0,Bank Withdrawal,0,9376,0,Q4,1,3,0,California,0,0,0,10,610.28,30.28,364.74,0.0,1005.3,0,0,94928,0
47,25.19,49.97,,,61,Justinton,2136,One Year,United States,5214-TNZMS,Stayed,0,0,Male,1,DSL,"36.559804, -115.040431",36.559804,-115.040431,0,74.27,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,0,48210,1,Q4,0,2,0,California,0,0,0,1,71.52,0.0,47.15,0.0,118.66999999999999,0,1,93799,0
40,45.11,0.0,,,30,Hunterville,4866,Month-to-Month,United States,3998-DKIFK,Joined,0,0,Male,1,DSL,"40.777999, -122.294637",40.777999,-122.294637,0,98.03,1,0,0,Offer A,1,1,0,1,Credit Card,1,58026,0,Q4,0,1,0,California,0,0,1,23,2417.91,16.09,0.0,0.0,2434.0,0,0,95270,0
68,37.92,0.0,,,34,Matthewfort,2707,One Year,United States,9554-CHISF,Joined,0,0,Female,0,,"35.426654, -123.630733",35.426654,-123.630733,0,47.89,0,0,5,Offer A,0,0,1,1,Credit Card,0,100918,0,Q4,1,3,1,California,0,0,0,8,354.39,0.0,0.0,0.0,354.39,0,0,95504,0
46,74.0,0.0,Attitude,Competitor had better devices,95,Patriciaberg,2380,Month-to-Month,United States,7858-FFIZJ,Churned,2,0,Male,0,,"35.05037, -116.025922",35.05037,-116.025922,0,112.23,0,2,0,Offer D,0,0,1,1,Bank Withdrawal,1,9884,0,Q4,0,3,0,California,0,0,0,46,5400.52,0.0,0.0,0.0,5400.52,0,0,90943,1
81,12.43,0.0,,,45,North Brianmouth,4116,Month-to-Month,United States,8030-VBTQA,Stayed,0,0,Male,0,,"33.495206, -122.687243",33.495206,-122.687243,0,29.1,0,0,1,Offer E,0,0,0,1,Credit Card,1,36791,0,Q4,1,2,1,California,0,0,0,55,1482.26,0.0,0.0,32.96,1449.3,0,0,92571,0
68,39.7,16.78,,,10,Port Rebekahville,3734,Month-to-Month,United States,2220-WYDNN,Joined,0,0,Male,0,,"41.482517, -124.029318",41.482517,-124.029318,0,63.11,0,0,4,Offer D,0,0,0,1,Bank Withdrawal,0,87182,0,Q4,1,4,1,California,0,0,0,43,2718.5,0.0,789.25,0.0,3507.75,0,0,93468,0
32,6.93,21.4,,,5,New Leslie,6060,One Year,United States,7819-RUSSM,Joined,3,0,Male,0,,"34.511531, -116.951896",34.511531,-116.951896,0,10.0,0,3,2,Offer D,0,0,1,1,Bank Withdrawal,1,82036,0,Q4,1,2,0,California,0,0,0,7,63.95,0.0,161.39,0.0,225.33999999999997,0,0,90385,0
53,34.01,5.55,,,50,Port Phillipchester,2008,Two Year,United States,522-USOAI,Stayed,0,0,Female,0,,"35.514086, -117.017298",35.514086,-117.017298,0,34.36,1,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,70702,0,Q4,0,1,0,California,0,0,0,36,1271.69,0.0,192.65,21.21,1443.13,0,0,91782,0
28,13.01,32.41,,,58,East Kylefort,6025,Month-to-Month,United States,2556-TAPCZ,Joined,1,1,Male,1,Fiber Optic,"35.674357, -122.519059",35.674357,-122.519059,0,104.42,0,1,5,Offer A,1,0,1,1,Credit Card,1,63499,0,Q4,1,5,0,California,0,1,1,1,113.56,0.0,35.08,0.0,148.64,1,1,95754,0
65,25.84,30.74,,,52,Julieborough,5529,Month-to-Month,United States,8759-KGXOF,Stayed,2,0,Female,0,,"36.757369, -118.631912",36.757369,-118.631912,1,125.28,0,2,0,Offer D,0,0,0,0,Bank Withdrawal,0,62190,0,Q4,0,4,1,California,0,0,0,60,7678.66,0.0,1919.01,0.0,9597.67,0,0,93801,0
68,24.22,7.86,,,55,Joeville,6072,One Year,United States,6634-MCCCW,Joined,0,0,Female,1,Fiber Optic,"33.671772, -121.140197",33.671772,-121.140197,1,83.8,1,0,10,Offer B,0,1,1,1,Bank Withdrawal,1,75396,1,Q4,1,2,1,California,0,0,1,66,5994.14,69.11,522.66,0.0,6585.91,0,1,94798,0
68,32.84,0.0,,,48,North Zachary,2110,Two Year,United States,2629-HKEOL,Stayed,0,1,Female,1,Fiber Optic,"41.232705, -118.196202",41.232705,-118.196202,0,35.04,0,0,0,Offer A,1,1,1,0,Bank Withdrawal,0,33476,1,Q4,0,4,1,California,1,1,0,32,1171.04,0.0,0.0,44.41,1126.6299999999999,0,0,90352,0
34,42.0,0.0,,,15,North Davidview,2194,Month-to-Month,United States,3635-JYUEZ,Joined,0,0,Female,0,,"39.480066, -121.740841",39.480066,-121.740841,1,41.76,0,0,6,Offer B,0,0,0,1,Credit Card,0,3946,0,Q4,1,3,0,California,0,0,0,54,2345.34,0.0,0.0,0.0,2345.34,0,0,93197,0
46,6.4,5.35,,,64,New Georgeburgh,3559,Month-to-Month,United States,2778-JRLAG,Stayed,0,0,Male,0,,"37.873668, -116.281301",37.873668,-116.281301,1,58.96,0,0,8,,0,0,0,0,Bank Withdrawal,0,94419,0,Q4,1,2,0,California,0,0,0,23,1346.17,70.54,118.37,0.0,1535.08,0,0,90605,0
25,13.28,0.0,,,24,West Stevenbury,3636,Month-to-Month,United States,4409-YJRYX,Joined,3,0,Male,0,,"41.6611, -123.939722",41.6611,-123.939722,1,85.1,0,3,9,Offer B,0,0,1,0,Mailed Check,0,100230,0,Q4,1,4,0,California,0,0,0,36,2870.55,0.0,0.0,0.0,2870.55,1,0,90817,0
30,37.21,6.78,,,53,Gonzalezborough,5463,Two Year,United States,1160-URTDW,Joined,2,0,Male,1,Fiber Optic,"36.664197, -116.1321",36.664197,-116.1321,1,95.2,1,2,0,Offer D,0,1,1,0,Credit Card,1,4663,0,Q4,0,4,0,California,0,1,1,64,5607.35,0.0,434.23,0.0,6041.58,0,1,94093,0
19,38.71,34.03,,,34,East Pamelaton,3029,One Year,United States,2809-CGDMC,Stayed,0,0,Male,0,,"40.232664, -121.030969",40.232664,-121.030969,0,73.82,1,0,4,Offer B,0,0,1,1,Bank Withdrawal,1,35433,0,Q4,1,2,0,California,0,0,0,104,7230.2,0.0,3388.96,0.0,10619.16,1,0,96042,0
72,0.0,20.92,Dissatisfaction,Competitor offered more data,68,South Mary,4736,One Year,United States,7257-EHWZV,Churned,2,0,Male,0,,"34.326247, -120.318184",34.326247,-120.318184,0,112.3,1,2,6,,0,0,1,0,Bank Withdrawal,1,55959,0,Q4,1,5,1,California,0,0,0,81,8637.06,0.0,1621.71,0.0,10258.77,0,0,96105,1
56,52.36,46.55,,,33,West Codyshire,5134,One Year,United States,332-QHYVN,Joined,1,0,Female,0,,"41.308663, -120.750253",41.308663,-120.750253,1,80.63,0,1,2,Offer B,0,0,1,0,Bank Withdrawal,1,31163,0,Q4,1,1,0,California,0,0,0,1,79.63,0.0,42.94,0.0,122.57,0,0,93483,0
34,7.86,16.07,,,36,Baileymouth,5838,Two Year,United States,327-UFLZL,Stayed,3,1,Female,1,Cable,"36.509538, -116.179672",36.509538,-116.179672,0,99.39,0,3,0,Offer A,1,1,0,0,Bank Withdrawal,1,48139,0,Q4,0,3,0,California,1,0,1,34,3207.29,0.0,537.04,0.0,3744.33,0,1,93466,0
